도엽번호,도엽명,축척,고시일자,지도종류,촬영연도,조사연도,제작연도,고시번호
367061430,청주1430,1000,2006-12-29,0,2006,2006,2006,2006-755
367061431,청주1431,1000,2007-11-01,0,2007,2007,2007,2007-565
367061432,청주1432,1000,2007-11-01,0,2007,2007,2007,2007-565
367061433,청주1433,1000,2007-11-01,0,2007,2007,2007,2007-565
367061434,청주1434,1000,2006-12-29,0,2006,2006,2006,2006-755
367061435,청주1435,1000,2006-12-29,0,2006,2006,2006,2006-755
367061436,청주1436,1000,2006-12-29,0,2006,2006,2006,2006-755
367061437,청주1437,1000,2006-12-29,0,2006,2006,2006,2006-755
367061438,청주1438,1000,2006-12-29,0,2006,2006,2006,2006-755
367061439,청주1439,1000,2006-12-29,0,2006,2006,2006,2006-755
367061440,청주1440,1000,2006-12-29,0,2006,2006,2006,2006-755
367061441,청주1441,1000,2007-11-01,0,2007,2007,2007,2007-565
367061442,청주1442,1000,2007-11-01,0,2007,2007,2007,2007-565
367061443,청주1443,1000,2007-11-01,0,2007,2007,2007,2007-565
368101786,안계1786,1000,2005-02-04,0,2004,2004,2004,2005-124
368101787,안계1787,1000,2005-02-04,0,2004,2004,2004,2005-124
368101788,안계1788,1000,2005-02-04,0,2004,2004,2004,2005-124
368101789,안계1789,1000,2005-02-04,0,2004,2004,2004,2005-124
368101790,안계1790,1000,2005-02-04,0,2004,2004,2004,2005-124
368101794,안계1794,1000,2005-02-04,0,2004,2004,2004,2005-124
368101795,안계1795,1000,2005-02-04,0,2004,2004,2004,2005-124
368101796,안계1796,1000,2005-02-04,0,2004,2004,2004,2005-124
368101797,안계1797,1000,2005-02-04,0,2004,2004,2004,2005-124
368101798,안계1798,1000,2005-02-04,0,2004,2004,2004,2005-124
368101799,안계1799,1000,2005-02-04,0,2004,2004,2004,2005-124
368101881,안계1881,1000,2005-02-04,0,2004,2004,2004,2005-124
368101891,안계1891,1000,2005-02-04,0,2004,2004,2004,2005-124
36612025,청양025,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612026,청양026,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612027,청양027,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612028,청양028,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612029,청양029,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612030,청양030,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612031,청양031,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612032,청양032,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612033,청양033,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612034,청양034,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612035,청양035,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612036,청양036,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612037,청양037,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612038,청양038,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612039,청양039,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612040,청양040,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612041,청양041,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612042,청양042,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612043,청양043,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612044,청양044,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612045,청양045,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612046,청양046,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612047,청양047,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612048,청양048,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612049,청양049,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612050,청양050,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612051,청양051,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612052,청양052,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612053,청양053,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612054,청양054,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612055,청양055,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612056,청양056,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612057,청양057,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612058,청양058,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612059,청양059,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612060,청양060,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612061,청양061,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612062,청양062,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612063,청양063,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612064,청양064,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612065,청양065,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612066,청양066,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612067,청양067,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612068,청양068,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612069,청양069,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612070,청양070,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612071,청양071,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612072,청양072,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612073,청양073,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612074,청양074,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612075,청양075,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612076,청양076,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612077,청양077,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612078,청양078,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612079,청양079,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612080,청양080,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612081,청양081,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612082,청양082,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612083,청양083,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612084,청양084,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612085,청양085,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612088,청양088,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612089,청양089,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612090,청양090,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612091,청양091,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612092,청양092,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612093,청양093,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612094,청양094,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612095,청양095,5000,2011-12-26,0,2010,2011,2011,2011-1080
36612099,청양099,5000,2011-12-26,0,2010,2011,2011,2011-1080
35807082,청도082,5000,2010-01-19,3,2008,2009,2009,2010-52
35807083,청도083,5000,2010-01-19,3,2008,2009,2009,2010-52
35807084,청도084,5000,2010-01-19,3,2008,2009,2009,2010-52
35807085,청도085,5000,2010-01-19,3,2008,2009,2009,2010-52
35807086,청도086,5000,2010-01-19,3,2008,2009,2009,2010-52
35807087,청도087,5000,2010-01-19,3,2008,2009,2009,2010-52
35807088,청도088,5000,2010-01-19,3,2008,2009,2009,2010-52
35807089,청도089,5000,2010-01-19,3,2008,2009,2009,2010-52
35807090,청도090,5000,2010-01-19,3,2008,2009,2009,2010-52
35807091,청도091,5000,2010-01-19,3,2008,2009,2009,2010-52
35807092,청도092,5000,2010-01-19,3,2008,2009,2009,2010-52
35807093,청도093,5000,2010-01-19,3,2008,2009,2009,2010-52
35807094,청도094,5000,2010-01-19,3,2008,2009,2009,2010-52
35807095,청도095,5000,2010-01-19,3,2008,2009,2009,2010-52
35807096,청도096,5000,2010-01-19,3,2008,2009,2009,2010-52
35807097,청도097,5000,2010-01-19,3,2008,2009,2009,2010-52
35807098,청도098,5000,2010-01-19,3,2008,2009,2009,2010-52
35807099,청도099,5000,2010-01-19,3,2008,2009,2009,2010-52
35807100,청도100,5000,2010-01-19,3,2008,2009,2009,2010-52
35814001,함안001,5000,2010-01-19,3,2008,2009,2009,2010-52
35814002,함안002,5000,2010-01-19,3,2008,2009,2009,2010-52
35814003,함안003,5000,2010-01-19,3,2008,2009,2009,2010-52
35814004,함안004,5000,2010-01-19,3,2008,2009,2009,2010-52
35814005,함안005,5000,2010-01-19,3,2008,2009,2009,2010-52
35814006,함안006,5000,2010-01-19,3,2008,2009,2009,2010-52
35814007,함안007,5000,2010-01-19,3,2008,2009,2009,2010-52
35814008,함안008,5000,2010-01-19,3,2008,2009,2009,2010-52
35814009,함안009,5000,2010-09-30,3,2008,2010,2010,2010-660
35814010,함안010,5000,2010-09-30,3,2008,2010,2010,2010-660
35814011,함안011,5000,2010-01-19,3,2008,2009,2009,2010-52
35814012,함안012,5000,2010-01-19,3,2008,2009,2009,2010-52
35814013,함안013,5000,2010-01-19,3,2008,2009,2009,2010-52
35814014,함안014,5000,2010-01-19,3,2008,2009,2009,2010-52
35814015,함안015,5000,2010-01-19,3,2008,2009,2009,2010-52
35814016,함안016,5000,2010-09-30,3,2008,2010,2010,2010-660
35814017,함안017,5000,2010-09-30,3,2008,2010,2010,2010-660
35814018,함안018,5000,2010-01-19,3,2008,2009,2009,2010-52
35814019,함안019,5000,2010-09-30,3,2008,2010,2010,2010-660
35814020,함안020,5000,2010-09-30,3,2008,2010,2010,2010-660
35814021,함안021,5000,2010-01-19,3,2008,2009,2009,2010-52
35814022,함안022,5000,2010-01-19,3,2008,2009,2009,2010-52
35814023,함안023,5000,2010-01-19,3,2008,2009,2009,2010-52
35814024,함안024,5000,2010-01-19,3,2008,2009,2009,2010-52
35814025,함안025,5000,2010-09-30,3,2008,2010,2010,2010-660
35814026,함안026,5000,2010-09-30,3,2008,2010,2010,2010-660
35814027,함안027,5000,2010-09-30,3,2008,2010,2010,2010-660
35612021,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612022,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612023,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612024,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612025,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612026,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612027,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612028,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612029,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612030,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612031,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612032,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612033,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612034,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612035,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612036,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612037,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612038,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612039,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612040,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612041,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612042,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612043,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612044,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612045,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612046,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612047,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612048,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612049,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612050,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612051,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612052,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612053,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612054,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612055,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612056,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612057,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612058,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612059,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612060,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612061,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612062,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612063,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612064,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
35612065,담양,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714048,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714049,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714050,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714051,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714052,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714053,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714054,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714055,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714056,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714057,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714058,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714059,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714060,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714061,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714062,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714063,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714064,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714065,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714066,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714067,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714068,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714069,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714070,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714071,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714072,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714073,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714074,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714075,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714076,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714077,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714078,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714079,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714080,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714081,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714082,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714083,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714084,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714085,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714086,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714087,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714088,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714089,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714090,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714091,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714092,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714093,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714094,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714095,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714096,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714097,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714098,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714099,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36714100,금산,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715001,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715002,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715003,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715004,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715005,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715006,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715007,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715008,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715009,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715010,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715011,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715012,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715013,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36715014,이원,5000,2011-12-26,0,2010,2011,2011,2011-1080
36814025,구미025,5000,2010-11-24,0,2009,2010,2010,2010-836
36814026,구미026,5000,2010-11-24,0,2009,2010,2010,2010-836
36814036,구미036,5000,2010-11-24,0,2009,2010,2010,2010-836
36814037,구미037,5000,2010-11-24,0,2009,2010,2010,2010-836
36814046,구미046,5000,2010-11-24,0,2009,2010,2010,2010-836
36814047,구미047,5000,2010-11-24,0,2009,2010,2010,2010-836
36814056,구미056,5000,2010-11-24,0,2009,2010,2010,2010-836
36814066,구미066,5000,2010-11-24,0,2009,2010,2010,2010-836
376150269,대부0269,1000,2008-12-30,0,2008,2008,2008,2008-875
376150270,대부0270,1000,2008-12-30,0,2008,2008,2008,2008-875
376150271,대부0271,1000,2008-12-30,0,2008,2008,2008,2008-875
376150272,대부0272,1000,2008-12-30,0,2008,2008,2008,2008-875
376150273,대부0273,1000,2008-12-30,0,2008,2008,2008,2008-875
376150274,대부0274,1000,2008-12-30,0,2008,2008,2008,2008-875
376150275,대부0275,1000,2008-12-30,0,2008,2008,2008,2008-875
376150278,대부0278,1000,2008-12-30,0,2008,2008,2008,2008-875
376150279,대부0279,1000,2008-12-30,0,2008,2008,2008,2008-875
376150280,대부0280,1000,2008-12-30,0,2008,2008,2008,2008-875
376150281,대부0281,1000,2008-12-30,0,2008,2008,2008,2008-875
376150282,대부0282,1000,2008-12-30,0,2008,2008,2008,2008-875
376150283,대부0283,1000,2008-12-30,0,2008,2008,2008,2008-875
376150284,대부0284,1000,2008-12-30,0,2008,2008,2008,2008-875
376150285,대부0285,1000,2008-12-30,0,2008,2008,2008,2008-875
376150291,대부0291,1000,2008-12-30,0,2008,2008,2008,2008-875
376150292,대부0292,1000,2008-12-30,0,2008,2008,2008,2008-875
376150293,대부0293,1000,2008-12-30,0,2008,2008,2008,2008-875
376150294,대부0294,1000,2008-12-30,0,2008,2008,2008,2008-875
376150300,대부0300,1000,2008-12-30,0,2008,2008,2008,2008-875
376150301,대부0301,1000,2008-12-30,0,2008,2008,2008,2008-875
376150302,대부0302,1000,2008-12-30,0,2008,2008,2008,2008-875
376150303,대부0303,1000,2008-12-30,0,2008,2008,2008,2008-875
376150304,대부0304,1000,2008-12-30,0,2008,2008,2008,2008-875
376150305,대부0305,1000,2008-12-30,0,2008,2008,2008,2008-875
376150311,대부0311,1000,2008-12-30,0,2008,2008,2008,2008-875
376150312,대부0312,1000,2008-12-30,0,2008,2008,2008,2008-875
376150313,대부0313,1000,2008-12-30,0,2008,2008,2008,2008-875
376150314,대부0314,1000,2008-12-30,0,2008,2008,2008,2008-875
376150315,대부0315,1000,2008-12-30,0,2008,2008,2008,2008-875
376150321,대부0321,1000,2008-12-30,0,2008,2008,2008,2008-875
376150322,대부0322,1000,2008-12-30,0,2008,2008,2008,2008-875
376150323,대부0323,1000,2008-12-30,0,2008,2008,2008,2008-875
376150324,대부0324,1000,2008-12-30,0,2008,2008,2008,2008-875
376150325,대부0325,1000,2008-12-30,0,2008,2008,2008,2008-875
376150326,대부0326,1000,2008-12-30,0,2008,2008,2008,2008-875
376150331,대부0331,1000,2008-12-30,0,2008,2008,2008,2008-875
376150332,대부0332,1000,2008-12-30,0,2008,2008,2008,2008-875
376150333,대부0333,1000,2008-12-30,0,2008,2008,2008,2008-875
376150334,대부0334,1000,2008-12-30,0,2008,2008,2008,2008-875
376150335,대부0335,1000,2008-12-30,0,2008,2008,2008,2008-875
376150336,대부0336,1000,2008-12-30,0,2008,2008,2008,2008-875
376150337,대부0337,1000,2008-12-30,0,2008,2008,2008,2008-875
376150338,대부0338,1000,2008-12-30,0,2008,2008,2008,2008-875
376150341,대부0341,1000,2008-12-30,0,2008,2008,2008,2008-875
376150342,대부0342,1000,2008-12-30,0,2008,2008,2008,2008-875
376150343,대부0343,1000,2008-12-30,0,2008,2008,2008,2008-875
376150344,대부0344,1000,2008-12-30,0,2008,2008,2008,2008-875
376150345,대부0345,1000,2008-12-30,0,2008,2008,2008,2008-875
376150346,대부0346,1000,2008-12-30,0,2008,2008,2008,2008-875
376150347,대부0347,1000,2008-12-30,0,2008,2008,2008,2008-875
376150348,대부0348,1000,2008-12-30,0,2008,2008,2008,2008-875
376150349,대부0349,1000,2008-12-30,0,2008,2008,2008,2008-875
376150350,대부0350,1000,2008-12-30,0,2008,2008,2008,2008-875
376150351,대부0351,1000,2008-12-30,0,2008,2008,2008,2008-875
376150352,대부0352,1000,2008-12-30,0,2008,2008,2008,2008-875
376150353,대부0353,1000,2008-12-30,0,2008,2008,2008,2008-875
36710021,대전021,5000,2010-12-24,3,2009,2010,2010,2010-953
36710022,대전022,5000,2010-12-24,3,2009,2010,2010,2010-953
